Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_052.jpg,0,0,0.0311155,3.080696,103.6049,188.9267,358.5837,88.20653,0.001939631
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_093.jpg,0,0,0.1546662,3.020207,103.609,189.0514,358.8164,88.22083,0.0005416048
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_134.jpg,0,0,0.2753365,2.872221,103.6129,189.1697,358.9341,88.22614,-0.002326918
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_174.jpg,0,0,0.400194,2.745913,103.6164,189.2801,358.8913,88.2253,-0.001533661
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_215.jpg,0,0,0.5216261,2.616094,103.6197,189.3831,358.722,88.22276,-0.004088463
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_255.jpg,0,0,0.6430941,2.566302,103.6229,189.4843,358.6078,88.22305,-0.00536332
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_296.jpg,0,0,0.7648664,2.508512,103.6253,189.5852,358.6062,88.24018,0.04193769
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_336.jpg,0,0,0.8850883,2.415501,103.6285,189.6843,358.6803,88.38964,0.05431399
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_376.jpg,0,0,1,2.31531,103.6324,189.7795,358.7554,88.58426,359.9928
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_418.jpg,0,0,1,2.180362,103.6343,189.8693,358.7959,88.68826,359.9708
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_460.jpg,0,0,1,2.048871,103.6354,189.952,358.7379,88.69438,359.9934
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_500.jpg,0,0,1,1.938071,103.637,190.0294,358.6464,88.71152,-0.003169302
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_541.jpg,0,0,1,1.860493,103.6388,190.1038,358.5945,88.71659,359.9934
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_581.jpg,0,0,1,1.78304,103.6405,190.1765,358.6293,88.725,359.994
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_621.jpg,0,0,1,1.663768,103.6421,190.2458,358.6865,88.73222,-0.004422201
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_663.jpg,0,0,1,1.531427,103.6436,190.309,358.6859,88.73603,-0.003994103
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_703.jpg,0,0,1,1.414625,103.645,190.3664,358.6358,88.75567,-0.004475553
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_744.jpg,0,0,1,1.338235,103.6463,190.4207,358.6186,88.78105,-0.005672828
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_784.jpg,0,0,1,1.229131,103.6474,190.4719,358.6395,88.79416,-0.004984074
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_824.jpg,0,0,1,1.114668,103.6486,190.5183,358.6397,88.80253,-0.004412681
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_865.jpg,0,0,1,1.008749,103.6496,190.5599,358.6165,88.78888,-0.005426263
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_906.jpg,0,0,1,0.9213306,103.6505,190.5974,358.5953,88.80018,-0.005546753
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_946.jpg,0,0,1,0.8240876,103.6514,190.6314,358.5968,88.85197,-0.004694553
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_13_986.jpg,0,0,1,0.6886839,103.6523,190.6606,358.587,88.71612,359.9923
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_026.jpg,0,0,1,0.549175,103.6535,190.6835,358.5396,88.52525,359.9895
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_068.jpg,0,0,1,0.4108452,103.6549,190.7003,358.4782,88.40147,359.9912
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_108.jpg,0,0,1,0.2721625,103.6562,190.7115,358.4189,88.31451,359.9921
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_150.jpg,0,0,1,0.07324735,103.6566,190.7154,358.3218,88.30543,-0.003825268
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_190.jpg,-0.9061136,0,1,0.01401974,103.6566,190.7155,358.2671,88.31123,359.9907
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_231.jpg,-2.733172,0,1,-0.04084058,103.6566,190.7156,358.3336,88.31435,0.01294207
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_271.jpg,-4.540329,0,1,-0.09387396,103.6566,190.7157,358.5204,88.31239,-0.003707472
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_312.jpg,-6.395108,0,1,-0.1376937,103.6566,190.7156,358.9706,88.31351,-0.0002182628
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_353.jpg,-8.233664,0,1,-0.1365179,103.6566,190.7155,359.2747,88.3113,-0.005514561
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_393.jpg,-10.03483,0,1,-0.1328025,103.6566,190.7154,359.5698,88.30997,359.9897
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_434.jpg,-11.86653,0,1,-0.1254982,103.6566,190.7153,359.8541,88.30937,359.9852
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_474.jpg,-13.6711,0,1,-0.1195866,103.6566,190.7151,0.1256841,88.30931,359.9812
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_514.jpg,-15,0,1,-0.1129371,103.6566,190.7151,0.3828214,88.30963,359.9776
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_555.jpg,-15,0,1,-0.1056388,103.6566,190.715,0.624014,88.31025,359.9744
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_595.jpg,-15,0,1,-0.0893686,103.6565,190.7149,0.8282124,88.31207,359.992
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_636.jpg,-15,0,1,-0.07658795,103.6566,190.7148,1.006552,88.31237,0.01056919
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_676.jpg,-15,0,1,-0.06354681,103.6565,190.7148,1.156762,88.31267,0.01560753
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_718.jpg,-15,0,1,-0.04231434,103.6567,190.7147,1.262884,88.312,-0.004134114
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_759.jpg,-15,0,1,0,103.6563,190.7147,1.287721,88.31631,0.009591716
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_799.jpg,-15,0,1,0.03165179,103.6568,190.7147,1.226876,88.31212,359.9894
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_839.jpg,0,0,0,0.04507677,103.6566,190.7147,1.130356,88.31319,359.9922
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_880.jpg,0,0,0,0.04688969,103.6566,190.7148,1.026165,88.31214,359.9926
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_920.jpg,0,0,0,0.04848514,103.6566,190.7148,0.9181039,88.31116,359.9931
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_14_963.jpg,0,0,0,0.049561,103.6566,190.7148,0.8073601,88.31025,359.9935
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_003.jpg,0,0,0,0.05014607,103.6566,190.7149,0.6950505,88.30945,359.9939
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_044.jpg,0,0,0,0.05026581,103.6566,190.7149,0.5822331,88.30875,-0.005621467
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_085.jpg,0,0,0,0.04994394,103.6566,190.715,0.4699107,88.30818,-0.00517198
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_127.jpg,0,0,0,0.04920609,103.6565,190.715,0.3590313,88.30772,-0.004715899
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_168.jpg,-1.698533,0,0,0.04807943,103.6565,190.715,0.2504858,88.24084,-0.003960497
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_208.jpg,-3.502966,0,0,0.04659337,103.6565,190.7151,0.1451032,87.96089,-0.002913362
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_250.jpg,-5.355639,0,0,0.04478093,103.6565,190.7151,0.04364213,87.46306,-0.002722792
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_290.jpg,-7.169959,0,0.09652274,0.04266281,103.6565,190.7152,359.9468,87.1347,-0.004036071
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_331.jpg,-9.00273,0,0.2187076,0.04027747,103.6565,190.7152,359.8551,87.13477,-0.005485296
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_371.jpg,-10.80506,0,0.3388628,0.03766224,103.6565,190.7152,359.7692,87.13488,359.9931
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_411.jpg,-12.60702,0,0.4589935,0.03484994,103.6565,190.7153,359.6895,87.13505,359.9919
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_452.jpg,-14.44897,0,0.58179,0.03187289,103.6565,190.7153,359.6164,87.13525,359.9908
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_493.jpg,-15,0,0.7034261,0.02876567,103.6565,190.7154,359.5197,87.13558,359.9894
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_533.jpg,-15,0,0.8245999,0.02556061,103.6565,190.7154,359.4643,87.1358,359.9887
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_573.jpg,-15,0,0.9442288,0.02229084,103.6565,190.7154,359.4163,87.13602,359.9882
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_614.jpg,-15,0,1,0.01557519,103.6565,190.7154,359.3799,87.13577,359.9927
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_654.jpg,-15,0,1,0.01202364,103.6565,190.7154,359.3518,87.13564,-0.001706804
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_695.jpg,-15,0,1,0,103.6566,190.7154,359.3321,87.13596,0.002005022
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_737.jpg,-15,0,1,0,103.6566,190.7154,359.3206,87.13616,0.003980914
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_777.jpg,-15,0,1,0,103.6566,190.7154,359.3164,87.13626,0.004766025
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_819.jpg,-15,0,1,0,103.6566,190.7154,359.3192,87.13625,0.004532821
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_859.jpg,-15,0,1,0,103.6566,190.7154,359.3281,87.13622,0.003933484
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_900.jpg,0,0,0,0,103.6566,190.7154,359.3424,87.13618,0.003262879
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_941.jpg,0,0,0,0,103.6566,190.7154,359.3617,87.13618,0.002641161
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_15_981.jpg,0,0,0,-0.01110952,103.6566,190.7154,359.3856,87.13616,0.002032318
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_022.jpg,0,-0.08169084,0,-0.01194416,103.6566,190.7154,359.414,87.13623,0.001444068
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_064.jpg,0,-0.2064595,0,-0.01913818,103.6565,190.715,359.437,87.09076,0.0004748111
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_105.jpg,0,-0.3286344,0,-0.0340917,103.6565,190.7138,359.4455,86.96868,-0.001159673
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_145.jpg,0,-0.4506445,0,-0.03958829,103.6564,190.7129,359.4667,86.8906,-0.00209589
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_187.jpg,0,-0.5750451,0,-0.05611868,103.6563,190.7106,359.4595,86.69418,-0.003781312
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_227.jpg,0,-0.700906,0,-0.08859236,103.6561,190.7071,359.431,86.61111,-0.004181213
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_267.jpg,0,-0.8224455,0,-0.1043348,103.6558,190.7029,359.3969,86.62202,-0.0001586106
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_307.jpg,0,-0.9423961,0,-0.1268376,103.6555,190.6971,359.3383,86.65633,-0.0003173348
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_348.jpg,0,-1,0,-0.1467219,103.655,190.6899,359.2646,86.55906,-0.0004658803
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_388.jpg,0,-1,0,-0.1855483,103.6545,190.681,359.1682,86.40633,-0.001470161
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_429.jpg,0,-1,0,-0.2329492,103.6539,190.6703,359.0521,86.50664,0.0004353941
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_469.jpg,0,-1,0,-0.275248,103.6531,190.6576,358.9123,86.51794,-0.001149113
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_509.jpg,0,-1,0,-0.2919481,103.6523,190.6437,358.7746,86.42606,-0.002377089
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_550.jpg,0,-1,0,-0.3378709,103.6515,190.6292,358.6772,86.38906,-0.00156402
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_591.jpg,0,-1,0,-0.3726611,103.6509,190.6155,358.7029,86.37305,-0.003142029
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_631.jpg,0,-1,0,-0.4006492,103.6501,190.6013,358.791,86.41822,-4.648764E-05
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_673.jpg,0,-1,0,-0.4382362,103.6486,190.5766,358.8889,86.34755,-0.001559848
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_713.jpg,0,-1,0,-0.4845235,103.6475,190.5576,358.9083,86.22381,-0.001718538
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_753.jpg,0,-0.9382195,0,-0.5090007,103.6462,190.5371,358.9058,86.29267,0.001146877
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_794.jpg,0,-0.8113614,0,-0.5431212,103.6449,190.5153,358.89,86.36661,-0.0002822752
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_834.jpg,0,-0.6880323,0,-0.5655435,103.6435,190.4926,358.8682,86.34167,-0.0009889995
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_875.jpg,0,-0.5704207,0,-0.5784241,103.6421,190.4687,358.8354,86.33065,-0.0009164217
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_916.jpg,0,-0.5969357,0,-0.6159489,103.6406,190.444,358.8065,86.41121,0.0002627158
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_956.jpg,0,-0.71755,0,-0.6330267,103.6391,190.4195,358.8095,86.42786,-0.0007707238
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_16_996.jpg,0,-0.8379766,0,-0.6528704,103.6376,190.3934,358.8052,86.38081,-0.001177323
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_036.jpg,0,-0.9570611,0,-0.6750543,103.636,190.367,358.8191,86.35423,-0.001020199
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_076.jpg,0,-1,0,-0.7165529,103.6343,190.3382,358.8014,86.32391,-0.0006412877
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_118.jpg,0,-1,0,-0.7455949,103.6326,190.3088,358.7967,86.41119,0.0001398096
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_158.jpg,0,-1,0,-0.772095,103.6308,190.2782,358.7967,86.45133,-0.000200234
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_199.jpg,0,-1,0,-0.8129318,103.6289,190.246,358.7869,86.47126,-0.0007075635
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_240.jpg,0,-1,0,-0.8450031,103.627,190.2123,358.776,86.48019,-0.0005739436
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_281.jpg,0,-1,0,-0.8798308,103.6249,190.1773,358.767,86.44938,-0.00140112
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_323.jpg,0,-0.905647,0,-0.9143572,103.6228,190.1409,358.7581,86.44514,-0.0005573283
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_363.jpg,0,-0.7800959,0,-0.9374902,103.6206,190.1039,358.7681,86.43449,-0.001061072
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_404.jpg,-0.7668044,-0.6607218,0,-0.9552038,103.6184,190.0662,358.7939,86.4072,-0.0006120044
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_445.jpg,-2.605613,-0.5381344,0,-0.9756291,103.6155,190.0279,358.8206,86.5243,0.009236156
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_485.jpg,-4.401916,-0.4183809,0,-0.9877071,103.6117,189.9889,358.8445,86.83871,0.03593171
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_526.jpg,-6.272262,-0.2936911,0,-0.9967984,103.6072,189.9497,358.879,87.33897,0.07442284
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_566.jpg,-8.082281,-0.2900948,0,-0.9997134,103.6021,189.9108,358.9369,88.01449,0.1148865
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_606.jpg,-9.889262,-0.4105605,0,-1.003624,103.5964,189.8718,359.0049,88.83272,0.1629957
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_647.jpg,-11.71121,-0.5320241,0,-1.024855,103.5902,189.8323,359.0699,89.75474,0.2142716
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_688.jpg,-13.55607,-0.6550146,0,-1.031992,103.5835,189.7925,359.138,90.80411,0.266977
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_729.jpg,-15,-0.7783867,0,-1.042884,103.5765,189.7523,359.2064,92.008,0.3210097
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_769.jpg,-15,-0.8998172,0,-1.057505,103.5696,189.7115,359.2681,93.314,0.3613629
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_810.jpg,-15,-1,0,-1.078696,103.5635,189.6694,359.3091,94.65561,0.3775278
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_850.jpg,-15,-1,0,-1.10149,103.5583,189.626,359.3252,96.02872,0.3697662
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_892.jpg,-15,-1,0,-1.123688,103.554,189.5813,359.317,97.43057,0.3393081
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_933.jpg,-15,-1,0,-1.145739,103.5495,189.5119,359.2608,99.59818,0.2542571
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_17_973.jpg,-15,-1,0,-1.167713,103.548,189.4642,359.1958,101.0829,0.172828
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_014.jpg,-15,-1,0,-1.20049,103.5478,189.4154,359.1097,102.5959,0.0735288
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_055.jpg,-15,-1,0,-1.218411,103.5485,189.3657,359.0143,104.1668,359.9794
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_096.jpg,-15,-1,0,-1.235845,103.5503,189.3153,358.9257,105.8109,359.9026
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_137.jpg,-15,-1,0,-1.258054,103.5537,189.2646,358.8471,107.4863,359.8235
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_177.jpg,-15,-1,0,-1.287068,103.559,189.2135,358.8089,109.0731,359.7668
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_218.jpg,-15,-1,0,-1.311017,103.5659,189.1625,358.8232,110.6168,359.7423
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_258.jpg,-15,-1,0,-1.334307,103.5743,189.1116,358.8903,112.1478,359.7483
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_298.jpg,-15,-1,0,-1.383016,103.5841,189.0597,358.9794,113.7998,359.7864
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_339.jpg,-15,-1,0,-1.408121,103.5959,189.0061,359.0368,115.5328,359.8171
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_380.jpg,-15,-1,0,-1.429847,103.6096,188.9517,359.0695,117.2908,359.8211
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_420.jpg,-15,-1,0,-1.451596,103.6252,188.8966,359.0807,119.0773,359.8004
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_461.jpg,-15,-1,0,-1.473305,103.6429,188.841,359.073,120.8924,359.7581
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_503.jpg,-15,-1,0,-1.495451,103.6628,188.7851,359.0563,122.7049,359.699
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_544.jpg,-15,-1,0,-1.520643,103.6848,188.7293,359.0493,124.5066,359.64
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_585.jpg,-15,-1,0,-1.542457,103.7089,188.674,359.0816,126.2606,359.5977
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_626.jpg,-15,-1,0,-1.573762,103.735,188.619,359.1517,128.038,359.5798
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_666.jpg,-15,-1,0,-1.602856,103.7633,188.5636,359.2216,129.8894,359.5705
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_709.jpg,-15,-1,0,-1.625883,103.7939,188.5081,359.2773,131.7837,359.5461
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_750.jpg,-15,-1,0,-1.648187,103.8269,188.4528,359.3155,133.7059,359.5016
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_790.jpg,-15,-1,0,-1.67043,103.8624,188.3977,359.3405,135.6443,359.4402
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_832.jpg,-15,-1,0,-1.694534,103.9201,188.3164,359.3899,138.5458,359.3438
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_872.jpg,-15,-1,0,-1.720108,103.9614,188.2633,359.4501,140.4571,359.2923
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_18_914.jpg,-15,-1,0,-1.74618,104.0051,188.2109,359.5267,142.4088,359.2542
